source,target
80043562,82001479
80043562,82001496
80043562,82001578
80043562,82001633
80043562,82001681
80043562,82001736
80043562,82001748
80043562,82001759
80043562,82001768
80043562,82001777
80043562,82001780
80043562,82003557
80043562,82003647
80043562,82003771
82001451,80037709
82001461,80037709
82003515,80037709
82003516,80037709
82001473,80039570
82001479,80056032
82001479,80037709
82001482,80029561
82001483,80029561
82026066,80029561
82001496,80037709
82005593,80037709
82001500,80039570
82001503,80056032
82001503,80039570
82003557,80056032
82026097,80029561
82001538,80056032
82001538,80037709
82001539,80056032
82001539,80037709
82001548,80029561
82001548,80037709
82001553,80029561
82001553,80039928
80039570,82001569
80039570,82001631
80039570,82001655
80039570,82001685
80039570,82001736
80039570,82003778
80039570,82003959
80039570,82009922
82001554,80029561
82001554,80039928
82001569,80056032
82001569,80029561
82003642,80056032
82001619,80029561
82001620,80029561
82003678,80037709
82001631,80056032
82001631,80029561
80056032,82001681
80056032,82001685
80056032,82001711
80056032,82001716
80056032,82001717
80056032,82001730
80056032,82001764
80056032,82001770
80056032,82001780
80056032,82001791
80056032,82003808
80056032,82003813
80056032,82003814
82001636,80029561
82001636,80037709
82001655,80039928
82001670,80029561
82001670,80037709
82003725,80039928
82001687,80039928
82001692,80029561
80039709,82009922
80039709,82014117
82001693,80029561
82001703,80039928
82001711,80029561
82001716,80029561
82001717,80029561
82001722,80037709
82003778,80029561
82009922,80037709
82001736,80037709
80037709,82001748
80037709,82001764
80037709,82001768
80037709,82001770
80037709,82001777
80037709,82001780
80037709,82001791
80037709,82003813
80037709,82003916
80037709,82014117
82001753,80029561
82001759,80039928
80029561,82001798
